image_path,source_dataset,source_label,unified_label
data/raw/insulator/pollution_flashover/pollution_flashover__train_16044099_3.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_16044099d_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_16044099d_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_16044099d_3.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_16044099h_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_16044099h_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_16044099h_3.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_16044099v_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160442d_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160442v_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160507_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160507h_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160516_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160516_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160516_3.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160516d_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160516d_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160516d_4.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160516v_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160516v_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160516v_3.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160516v_4.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160538_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160538d_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160538h_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160559h_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160605_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160605d_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160605v_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160623_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160623_3.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160623_4.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160623d_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160623d_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160623d_3.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160623h_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160623h_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160623h_3.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160623h_4.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160623v_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160623v_3.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160623v_4.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160643d_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160643h_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160643v_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_16064d_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_16064h_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_16064v_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160673_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160673d_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160673h_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160673v_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160674d_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160674h_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160674v_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160693_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160693_3.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160693_4.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160693d_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160693d_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160693h_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160693h_3.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160693h_5.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160693v_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160693v_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160705_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160705_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160705d_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160705d_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160705h_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160705h_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160716_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160716d_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160716h_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160716v_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160730_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160730_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160730_3.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160730_4.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160730d_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160730d_3.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160730d_4.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160730h_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160730h_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160730h_3.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160730h_4.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160731_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160731_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160731_3.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160731d_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160731d_3.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160731d_4.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160731h_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160731h_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160731h_4.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160731v_2.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160731v_3.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160731v_4.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160771_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160771d_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160771h_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160771v_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160777_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160777h_1.jpg,insulator,pollution_flashover,insulator_damage
data/raw/insulator/pollution_flashover/pollution_flashover__train_160777v_1.jpg,insulator,pollution_flashover,insulator_damage
